signal_score,name,stars,language,category,description,url,last_updated,topics,license,forks,open_issues,readme_snippet
0.8186,mcp-memory-service,1544,Python,ai_agents,"Open-source persistent memory for AI agent pipelines (LangGraph, CrewAI, AutoGen) and Claude. REST API + knowledge graph + autonomous consolidation.",https://github.com/doobidoo/mcp-memory-service,2026-03-24,"agent-memory, agentic-ai, ai-agents, autogen, claude, crewai, knowledge-graph, langgraph, long-term-memory, mcp, mcp-server, memory, model-context-protocol, multi-agent, open-source, rag, semantic-search, sqlite-vec, vector-database, vector-storage",Apache-2.0,221,5,
0.8184,OpenAgentsControl,2939,TypeScript,ai_agents,"AI agent framework for plan-first development workflows with approval-based execution. Multi-language support (TypeScript, Python, Go, Rust) with automatic testing, code review, and validation built for OpenCode",https://github.com/darrenhinde/OpenAgentsControl,2026-03-24,"ai-agents, ai-agents-framework, ai-t, automation, code-generation, code-validation, developer-tools, opencode, prompt-engineering",MIT,254,34,
0.8174,neuron-ai,1798,PHP,ai_agents,"The PHP Agentic Framework to build production-ready AI driven applications. Connect components (LLMs, vector DBs, memory) to agents that can interact with your data. With its modular architecture it's best suited for building RAG, multi-agent workflows, or business process automations.",https://github.com/neuron-core/neuron-ai,2026-03-24,"agent, agentic-ai, agentic-framework, agents, ai, llm, llm-inference, llms, php, vector-database",MIT,194,11,
0.8152,DL4Stock,230,Unknown,trading_ml,This is the project for deep learning in stock market prediction.,https://github.com/jwwthu/DL4Stock,2026-02-12,,,48,1,
0.8091,openpencil,1535,TypeScript,ai_agents,The world's first open-source AI-native vector design tool and the first to feature concurrent Agent Teams. Design-as-Code. Turn prompts into UI directly on the live canvas. A modern alternative to Pencil.,https://github.com/ZSeven-W/openpencil,2026-03-24,"agent, agent-team, ai, claude, claude-code, codex, fimga, flutter, html, mcp, opencode, openpencil, pencil, react, react-native, svelte, ui, vibecoding, vibedesign, vue",MIT,130,2,
0.8077,claude-coder,5288,TypeScript,ai_agents,Kodu is an autonomous coding agent that lives in your IDE. It is a VSCode extension that can help you build your dream project step by step by leveraging the latest technologies in automated coding agents ,https://github.com/kodu-ai/claude-coder,2026-03-22,"chatgpt, claude, coding-agents, llm, openai, vscode, vscode-extension",NOASSERTION,197,44,
0.8062,Reinforcement-Learning-for-Market-Making,241,Jupyter Notebook,topic_search,Using tabular and deep reinforcement learning methods to infer optimal market making strategies,https://github.com/KodAgge/Reinforcement-Learning-for-Market-Making,2026-03-21,"deep-learning, deep-reinforcement-learning, double-deep-q-network, limit-order-book, market-making, q-learning, reinforcement-learning",,58,0,
0.8052,gemini-youtube-automation,241,Python,ai_agents,"A fully autonomous AI Agent/Python pipeline that utilizes Large Language Models (LLMs) like Gemini to generate content, produce videos, and automatically upload educational videos to YouTube.",https://github.com/ChaituRajSagar/gemini-youtube-automation,2026-03-22,"ai-course-creator, ai-video-generator, autonomous-agents, generative-ai, image-generation, llm, moviepy, python, text-to-speech, tts, video-automation, youtube-automation",,111,5,
0.8008,bot18,205,HTML,topic_search,Bot18 is a high-frequency cryptocurrency trading bot developed by Zenbot creator @carlos8f,https://github.com/carlos8f/bot18,2026-03-08,"algo, arbitrage, bitcoin, btc, cryptocurrency, cryptography, eth, ether, ethereum, finance, forex, hacking, hft, litecoin, ltc, machine-learning, market-making, nodejs, trading",NOASSERTION,27,12,
0.7996,tuui,1136,TypeScript,ai_agents,"A desktop MCP client designed as a tool unitary utility integration, accelerating AI adoption through the Model Context Protocol (MCP) and enabling cross-vendor LLM API orchestration.",https://github.com/AI-QL/tuui,2026-03-22,"agent, agentic-ai, ai, ai-playground, anthropic, claude, deepseek, dxt, llm, llm-eval, mcp, mcp-client, mcp-host, mcp-inspector, mcpb, model-context-protocol, openai-api, prompt, qwen, testing",Apache-2.0,105,1,
0.7929,MassGen,880,Python,ai_agents,"🚀 MassGen is an open-source multi-agent scaling system that runs in your terminal, autonomously orchestrating frontier models and agents to collaborate, reason, and produce high-quality results. | Join us on Discord: discord.massgen.ai",https://github.com/massgen/MassGen,2026-03-24,"agent, agentic-ai, autonomous-agents, cli, collaborative-ai, conversational-ai, genai, generative-ai, llm, llm-orchestration, model-context-protocol, multi-agent, python, terminal-ui, test-time-scaling, tool-calling",NOASSERTION,137,51,
0.7929,nocturne_memory,822,Python,ai_agents,"A lightweight, rollbackable, and visual Long-Term Memory Server for MCP Agents. Say goodbye to Vector RAG and amnesia. Empower your AI with persistent, graph-like structured memory across any model, session, or tool. Drop-in replacement for OpenClaw.",https://github.com/Dataojitori/nocturne_memory,2026-03-24,"agentic-ai, ai-identity, ai-memory, artificial-intelligence, claude, claude-code, digital-soul, llm, long-term-memory, mcp, mcp-server, postgresql, python, rag, second-brain, sqlite",MIT,97,5,
0.7911,SWE-AF,596,Python,ai_agents,"Autonomous software engineering fleet of AI agents for production-grade PRs on AgentField: plan, code, test, and ship.",https://github.com/Agent-Field/SWE-AF,2026-03-24,"agent-factory, agentfield, agentic-ai, ai-agents, ai-factory, autonomous-agents, claude-code, code-generation, codex, coding-agent, developer-tools, gemini-cli, llm, multi-agent, open-source, openrouter, python, software-engineering",Apache-2.0,99,0,
0.7774,build-apps,255,Unknown,workflow_tools,"Automation for Doki, powered by GitHub",https://github.com/DokiTeam/build-apps,2026-03-21,"actions, automation, cd, ci, github, workflow",GPL-3.0,2277,0,
0.7759,realtime-market-data-api,264,Java,data_pipeline,【股票API、外汇API、期货API、加密货币API】Infoway API是一款高性能的行情接口产品。专为量化交易、股票分析平台、交易所设计。,https://github.com/infoway-api/realtime-market-data-api,2026-03-24,"commodities-api, crypto-api, forex-api, market-data-api, stock-api, websocket",,31,1,
0.7717,clearml,6591,Python,workflow_tools,"ClearML - Auto-Magical CI/CD to streamline your AI workload. Experiment Management, Data Management, Pipeline, Orchestration, Scheduling & Serving in one MLOps/LLMOps solution",https://github.com/clearml/clearml,2026-03-24,"ai, clearml, control, deep-learning, deeplearning, devops, experiment, experiment-manager, k8s, machine-learning, machinelearning, mlops, trains, trainsai, version, version-control",Apache-2.0,761,567,
0.7666,roam-code,431,Python,ai_agents,"Architectural intelligence layer for AI coding agents. Structural graph, architecture governance, multi-agent orchestration, vulnerability mapping. 139 commands, 101 MCP tools, 26 languages, 100% local.",https://github.com/Cranot/roam-code,2026-03-23,"ai-coding, ai-tools, architecture, cli, code-analysis, code-graph, code-intelligence, code-quality, developer-tools, graph-analysis, mcp, mcp-server, model-context-protocol, python, static-analysis, tree-sitter",MIT,37,0,
0.7639,tradememory-protocol,262,Python,ai_agents,"Memory layer for AI trading agents. Outcome-weighted recall, autonomous strategy evolution, 15 MCP tools.",https://github.com/mnemox-ai/tradememory-protocol,2026-03-24,"ai-agents, claude, crypto, evolution-engine, forex, mcp, mcp-server, memory, mt5, outcome-weighted-memory, trading",MIT,44,0,
0.7638,OpenContext,464,JavaScript,ai_agents,"A personal context store for AI agents and assistants—reuse your existing coding agent CLI (Codex/Claude/OpenCode) with built‑in Skills/tools and a desktop GUI to capture, search, and reuse project knowledge across agents and repos.",https://github.com/0xranx/OpenContext,2026-03-23,"agent, ai, ai-agents, claude-code, cli, codex, context, context-management, cursor, desktop-app, developer-tools, knowledge-base, mcp, opencode, tauri",MIT,29,4,
0.7608,danger,5655,Ruby,workflow_tools,"🚫 Stop saying ""you forgot to …"" in code review (in Ruby)",https://github.com/danger/danger,2026-03-23,"automation, bitbucket, ci, circle, code-review, danger, github, gitlab, travis",MIT,488,167,
0.7552,sandboxed.sh,327,Rust,ai_agents,"Self-hosted orchestrator for AI autonomous agents. Run Claude Code & Open Code in isolated linux workspaces. Manage your skills, configs and encrypted secrets with a git repo.",https://github.com/Th0rgal/sandboxed.sh,2026-03-24,"ai-agents, autonomous-agents, claude, claude-code, coding-assistant, containerization, developer-tools, llm, mcp, opencode, orchestration, self-hosted, workspace-isoaltion",,36,13,
0.7526,patchwork,1548,Python,ai_agents,Agentic AI framework for enterprise workflow automation.,https://github.com/patched-codes/patchwork,2026-03-22,"automation, codereview, devops, devtools, hacktoberfest, llms, workflows",AGPL-3.0,101,188,
0.7525,Mac-CLI,9050,Shell,workflow_tools, macOS command line tool for developers – The ultimate tool to manage your Mac. It provides a huge set of command line commands that automatize the usage of your Mac.,https://github.com/guarinogabriel/Mac-CLI,2026-03-24,"bash, cli, command-line-tool, linux, macos, productivity, productivity-tools",MIT,335,0,
0.7516,agent-kit,548,JavaScript,ai_agents,"Give Claude/Cursor email powers. 27 MCP tools — inbox, send, reply, contacts, search. Free, no signup.",https://github.com/KeyID-AI/agent-kit,2026-03-23,"agent, ai-agent, claude, email, keyid, mcp, model-context-protocol, sms, tools",,8,1,
0.7456,animaworks,213,Python,ai_agents,"Organization-as-Code for autonomous AI agents. Brain-inspired memory that grows, consolidates, and forgets. Multi-model (Claude/Codex/Gemini/Cursor/Ollama).",https://github.com/xuiltul/animaworks,2026-03-24,"agent-framework, ai-agents, autonomous-agents, brain-inspired, claude, forgetting, llm, memory, multi-agent, multi-model, ollama, organization-as-code, python, rag",Apache-2.0,29,8,
0.7442,agents,290,Python,ai_agents,AI agent tooling for data engineering workflows.,https://github.com/astronomer/agents,2026-03-24,"agentic-workflow, agents, ai, ai-agents, airflow, apache-airflow, claude, cursor, dag, data-engineering, data-pipelines, dbt, llm, mcp, orchestrator, skills, workflow-automation, workflow-management, workflow-orchestration, workflows",Apache-2.0,31,23,
0.7417,kindly-web-search-mcp-server,245,Python,ai_agents,"Kindly Web Search MCP Server: Web search + robust content retrieval for AI coding tools (Claude Code, Codex, Cursor, GitHub Copilot, Gemini, etc.) and AI agents (Claude Desktop, OpenClaw, etc.). Supports Serper, Tavily, and SearXNG.",https://github.com/Shelpuk-AI-Technology-Consulting/kindly-web-search-mcp-server,2026-03-23,"ai, ai-agents, ai-tools, claude-code, codex, gemini, github-copilot, mcp-server, openclaw, openclaw-extension, searxng, searxng-mcp, serper, tavily, tavily-mcp, web-search",MIT,13,1,
0.7389,create-pull-request,2722,TypeScript,workflow_tools,A GitHub action to create a pull request for changes to your repository in the actions workspace,https://github.com/peter-evans/create-pull-request,2026-03-24,"actions-workspace, automation, ci-cd, create-pull-request, github-action, pull-request, workflow",MIT,533,16,
0.7352,action-junit-report,406,TypeScript,workflow_tools,Reports junit test results as GitHub Pull Request Check,https://github.com/mikepenz/action-junit-report,2026-03-19,"actions, automation, cd, ci, github-actions, hacktoberfest, junit, test, test-automation, workflow",Apache-2.0,152,5,
0.7296,add-and-commit,1272,TypeScript,workflow_tools,:octocat: Automatically commit changes made in your workflow run directly to your repo,https://github.com/EndBug/add-and-commit,2026-03-22,"actions, automation, ci, collaborate, commit, git, git-add, git-commit, git-rm, github, github-actions, hacktoberfest, lint, workflow",MIT,123,13,
0.7231,release-changelog-builder-action,850,TypeScript,workflow_tools,"A GitHub action that builds your release notes / changelog fast, easy and exactly the way you want.",https://github.com/mikepenz/release-changelog-builder-action,2026-03-21,"action, actions, automation, cd, changelog, ci, github-actions, hacktoberfest, issues, labels, pull-requests, release, release-automation, release-notes, workflow",Apache-2.0,114,6,
